22.717, 43.329
30.678, 43.329
44.983, 28.104
65.771, 28.104
67.436, 31.585
50.24, 31.585
38.897, 43.33
45.346, 43.33
52.838, 35.762
71.758, 35.762
74.21, 40.938
53.694, 40.938
39.913, 55.287
10.76, 55.287
25.79, 59.268
46.306, 59.268
60.087, 44.919
89.24, 44.919
77.283, 56.876
69.322, 56.876
55.017, 72.102
34.229, 72.102
32.564, 68.62
49.76, 68.62
61.103, 56.876
54.654, 56.876
47.162, 64.444
28.242, 64.444
