31.172, 27.39
56.163, 27.39
68.828, 40.054
68.828, 72.61
31.172, 72.61
34.847, 31.068
50.891, 31.068
50.891, 45.33
65.153, 45.33
65.153, 68.935
34.847, 68.935
39.201, 37.528
44.364, 37.528
44.364, 45.33
39.201, 45.33
54.326, 30.533
65.688, 41.894
54.326, 41.894
45.458, 55.493
54.48, 55.493
60.931, 61.365
58.199, 62.832
53.49, 58.541
47.062, 58.541
42.869, 62.808
39.688, 61.571
